id,title,term
299818,semiconductor,quantum dot
299200,semiconductor,quantum dot
721394,semiconductor,quantum dot
810504,semiconductor,quantum dot
248106,semiconductor,quantum dot
247928,semiconductor,quantum dot
789463,semiconductor,quantum dot
780930,semiconductor,quantum dot
228035,semiconductor,quantum dot
227691,semiconductor,quantum dot
224338,semiconductor,quantum dot
219762,semiconductor,quantum dot
219632,semiconductor,quantum dot
219299,semiconductor,quantum dot
294094,semiconductor,quantum dot
293687,semiconductor,quantum dot
284743,semiconductor,quantum dot
716559,semiconductor,quantum dot
715939,semiconductor,quantum dot
715770,semiconductor,quantum dot
702304,semiconductor,quantum dot
702084,semiconductor,quantum dot
681421,semiconductor,quantum dot
681379,semiconductor,quantum dot
679342,semiconductor,quantum dot
209578,semiconductor,quantum dot
207599,semiconductor,quantum dot
205896,semiconductor,quantum dot
841109,semiconductor,quantum dot
279931,semiconductor,quantum dot
695188,semiconductor,quantum dot
767285,semiconductor,metal oxide
747599,semiconductor,metal oxide
734690,semiconductor,metal oxide
732840,semiconductor,metal oxide
659774,semiconductor,metal oxide
638059,semiconductor,metal oxide
604311,semiconductor,metal oxide
309018,semiconductor,metal oxide
274213,semiconductor,metal oxide
270686,semiconductor,metal oxide
267351,semiconductor,metal oxide
248666,semiconductor,metal oxide
793677,semiconductor,metal oxide
787410,semiconductor,metal oxide
246124,semiconductor,metal oxide
246102,semiconductor,metal oxide
228144,semiconductor,metal oxide
215752,semiconductor,metal oxide
910686,semiconductor,metal oxide
843870,semiconductor,metal oxide
280221,semiconductor,metal oxide
275599,semiconductor,metal oxide
767285,laser physics,ultrashort pulse
824996,laser physics,ultrashort pulse
657596,laser physics,ultrashort pulse
657424,laser physics,ultrashort pulse
637045,laser physics,ultrashort pulse
628198,laser physics,ultrashort pulse
273362,laser physics,ultrashort pulse
300859,laser physics,ultrashort pulse
724480,laser physics,ultrashort pulse
252890,laser physics,ultrashort pulse
227906,laser physics,ultrashort pulse
224338,laser physics,ultrashort pulse
221727,laser physics,ultrashort pulse
846737,laser physics,ultrashort pulse
767272,inorganic compounds,ghg emission
603676,inorganic compounds,ghg emission
311794,inorganic compounds,ghg emission
796830,inorganic compounds,ghg emission
767235,stroke,stroke patient
754640,stroke,stroke patient
753896,stroke,stroke patient
752620,stroke,stroke patient
744293,stroke,stroke patient
660905,stroke,stroke patient
642961,stroke,stroke patient
637488,stroke,stroke patient
620294,stroke,stroke patient
303891,stroke,stroke patient
717943,stroke,stroke patient
247935,stroke,stroke patient
777072,stroke,stroke patient
772786,stroke,stroke patient
227632,stroke,stroke patient
288912,stroke,stroke patient
287320,stroke,stroke patient
286208,stroke,stroke patient
702491,stroke,stroke patient
681044,stroke,stroke patient
868369,stroke,stroke patient
843408,stroke,stroke patient
279017,stroke,stroke patient
278276,stroke,stroke patient
767235,stroke,brain imaging
625378,stroke,brain imaging
623231,stroke,brain imaging
337333,stroke,brain imaging
309731,stroke,brain imaging
274384,stroke,brain imaging
201076,stroke,brain imaging
767235,stroke,imaging technique
625378,stroke,imaging technique
623231,stroke,imaging technique
337333,stroke,imaging technique
274384,stroke,imaging technique
256315,stroke,imaging technique
818521,stroke,imaging technique
252091,stroke,imaging technique
281961,stroke,imaging technique
767195,surgery,heart failure
624296,surgery,heart failure
305388,surgery,heart failure
294161,surgery,heart failure
767195,surgery,organ failure
671864,surgery,organ failure
767195,tissue engineering,tissue engineering
753293,tissue engineering,tissue engineering
748364,tissue engineering,tissue engineering
745426,tissue engineering,tissue engineering
742138,tissue engineering,tissue engineering
739964,tissue engineering,tissue engineering
834860,tissue engineering,tissue engineering
824070,tissue engineering,tissue engineering
818890,tissue engineering,tissue engineering
676338,tissue engineering,tissue engineering
669858,tissue engineering,tissue engineering
665440,tissue engineering,tissue engineering
660757,tissue engineering,tissue engineering
660489,tissue engineering,tissue engineering
658953,tissue engineering,tissue engineering
658351,tissue engineering,tissue engineering
657264,tissue engineering,tissue engineering
654513,tissue engineering,tissue engineering
645757,tissue engineering,tissue engineering
642687,tissue engineering,tissue engineering
637674,tissue engineering,tissue engineering
631783,tissue engineering,tissue engineering
629251,tissue engineering,tissue engineering
626976,tissue engineering,tissue engineering
626934,tissue engineering,tissue engineering
626386,tissue engineering,tissue engineering
625500,tissue engineering,tissue engineering
622294,tissue engineering,tissue engineering
622280,tissue engineering,tissue engineering
618861,tissue engineering,tissue engineering
618603,tissue engineering,tissue engineering
616417,tissue engineering,tissue engineering
615170,tissue engineering,tissue engineering
607868,tissue engineering,tissue engineering
604263,tissue engineering,tissue engineering
604251,tissue engineering,tissue engineering
336043,tissue engineering,tissue engineering
335929,tissue engineering,tissue engineering
329389,tissue engineering,tissue engineering
328025,tissue engineering,tissue engineering
324538,tissue engineering,tissue engineering
324386,tissue engineering,tissue engineering
322566,tissue engineering,tissue engineering
321266,tissue engineering,tissue engineering
318553,tissue engineering,tissue engineering
317512,tissue engineering,tissue engineering
316973,tissue engineering,tissue engineering
310105,tissue engineering,tissue engineering
310098,tissue engineering,tissue engineering
304209,tissue engineering,tissue engineering
303710,tissue engineering,tissue engineering
272286,tissue engineering,tissue engineering
268632,tissue engineering,tissue engineering
268422,tissue engineering,tissue engineering
263416,tissue engineering,tissue engineering
260773,tissue engineering,tissue engineering
258642,tissue engineering,tissue engineering
258463,tissue engineering,tissue engineering
258321,tissue engineering,tissue engineering
254503,tissue engineering,tissue engineering
300388,tissue engineering,tissue engineering
300371,tissue engineering,tissue engineering
299936,tissue engineering,tissue engineering
299217,tissue engineering,tissue engineering
298295,tissue engineering,tissue engineering
298107,tissue engineering,tissue engineering
815882,tissue engineering,tissue engineering
812865,tissue engineering,tissue engineering
810850,tissue engineering,tissue engineering
808524,tissue engineering,tissue engineering
248417,tissue engineering,tissue engineering
795580,tissue engineering,tissue engineering
790380,tissue engineering,tissue engineering
773181,tissue engineering,tissue engineering
772817,tissue engineering,tissue engineering
772464,tissue engineering,tissue engineering
772462,tissue engineering,tissue engineering
771985,tissue engineering,tissue engineering
247476,tissue engineering,tissue engineering
246776,tissue engineering,tissue engineering
242008,tissue engineering,tissue engineering
239685,tissue engineering,tissue engineering
238551,tissue engineering,tissue engineering
237762,tissue engineering,tissue engineering
236156,tissue engineering,tissue engineering
236032,tissue engineering,tissue engineering
235154,tissue engineering,tissue engineering
230675,tissue engineering,tissue engineering
229294,tissue engineering,tissue engineering
229239,tissue engineering,tissue engineering
223485,tissue engineering,tissue engineering
221523,tissue engineering,tissue engineering
221345,tissue engineering,tissue engineering
706996,tissue engineering,tissue engineering
703415,tissue engineering,tissue engineering
684079,tissue engineering,tissue engineering
218205,tissue engineering,tissue engineering
214685,tissue engineering,tissue engineering
214539,tissue engineering,tissue engineering
214402,tissue engineering,tissue engineering
205509,tissue engineering,tissue engineering
842599,tissue engineering,tissue engineering
280929,tissue engineering,tissue engineering
280915,tissue engineering,tissue engineering
279288,tissue engineering,tissue engineering
279022,tissue engineering,tissue engineering
278807,tissue engineering,tissue engineering
276954,tissue engineering,tissue engineering
693227,tissue engineering,tissue engineering
767176,quantum computer,quantum computing
834735,quantum computer,quantum computing
236417,quantum computer,quantum computing
236345,quantum computer,quantum computing
681311,quantum computer,quantum computing
767176,quantum computer,quantum technology
750777,quantum computer,quantum technology
618353,quantum computer,quantum technology
301032,quantum computer,quantum technology
248095,quantum computer,quantum technology
681311,quantum computer,quantum technology
767176,quantum computer,high performance computing
767173,sustainable development,energy saving
671741,sustainable development,energy saving
668128,sustainable development,energy saving
649773,sustainable development,energy saving
649619,sustainable development,energy saving
613968,sustainable development,energy saving
314632,sustainable development,energy saving
314455,sustainable development,energy saving
314454,sustainable development,energy saving
247926,sustainable development,energy saving
785061,sustainable development,energy saving
283449,sustainable development,energy saving
282789,sustainable development,energy saving
697111,sustainable development,energy saving
767162,globalization,energy efficiency
285128,globalization,energy efficiency
767162,production economics,energy efficiency
607232,production economics,energy efficiency
314350,production economics,energy efficiency
816955,production economics,energy efficiency
695820,production economics,energy efficiency
767112,laser physics,wavelength range
748839,laser physics,wavelength range
820133,laser physics,wavelength range
660508,laser physics,wavelength range
629649,laser physics,wavelength range
328471,laser physics,wavelength range
318798,laser physics,wavelength range
315704,laser physics,wavelength range
299957,laser physics,wavelength range
299522,laser physics,wavelength range
780240,laser physics,wavelength range
224338,laser physics,wavelength range
224259,laser physics,wavelength range
223998,laser physics,wavelength range
286409,laser physics,wavelength range
211285,laser physics,wavelength range
767058,anxiety disorders,neurotransmitter receptor
767015,virology,host microbe
766974,electric energy,energy storage
764042,electric energy,energy storage
762138,electric energy,energy storage
744940,electric energy,energy storage
666278,electric energy,energy storage
